cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,Marketability,External,Potential,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,part_time_job,internet_access,family_income_level,extracurricular_involvement,city_tier,placement_status
7.35,50.0,64.5,0.0,0.4,68.3,1.0,3.0,1.0,5.0,3.0,2.0,0.0,5.6,5.0,4.44,1.6,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
9.01,81.9,79.9,0.0,5.8,78.8,6.0,4.0,5.0,2.0,5.0,5.0,4.0,7.5,3.0,8.004000000000001,4.8,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1
9.3,90.4,86.3,0.0,5.3,74.2,8.0,3.0,5.0,2.0,5.0,6.0,6.0,5.5,4.0,8.22,6.000000000000001,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
7.08,55.0,53.1,0.0,0.0,56.3,8.0,0.0,5.0,1.0,4.0,3.0,7.0,6.3,4.0,6.432,3.8000000000000007,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
10.0,90.7,89.1,0.0,7.9,86.5,6.0,4.0,4.0,5.0,5.0,6.0,1.0,6.0,10.0,8.0,5.000000000000001,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9.09,77.1,78.3,0.0,5.8,74.0,8.0,2.0,5.0,5.0,4.0,4.0,7.0,7.9,7.0,7.836,4.6000000000000005,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1
9.0,88.0,80.4,0.0,4.6,69.9,6.0,1.0,5.0,2.0,4.0,6.0,8.0,7.8,7.0,7.1,6.4,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1
10.0,84.9,91.7,0.0,4.4,67.8,5.0,4.0,4.0,4.0,4.0,3.0,3.0,7.9,3.0,7.8,3.0000000000000004,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
7.73,66.3,73.1,0.0,4.3,70.5,6.0,1.0,4.0,1.0,4.0,5.0,4.0,7.1,3.0,6.192,4.8,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
7.84,64.7,77.0,0.0,3.7,78.1,2.0,2.0,2.0,3.0,4.0,2.0,1.0,6.7,6.0,4.936,1.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1
6.85,64.1,60.8,0.0,1.9,58.5,8.0,1.0,5.0,1.0,4.0,6.0,0.0,7.9,9.0,6.640000000000001,4.800000000000001,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
8.13,64.7,67.5,0.0,1.4,60.0,3.0,3.0,3.0,2.0,5.0,4.0,2.0,5.3,5.0,5.952,3.6,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
7.49,70.7,75.7,0.0,4.8,61.8,7.0,3.0,5.0,1.0,4.0,6.0,7.0,6.4,10.0,7.296000000000001,6.200000000000001,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.21,82.6,82.1,0.0,4.6,73.6,3.0,3.0,3.0,1.0,4.0,4.0,2.0,6.0,8.0,6.384,3.6,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
6.66,61.1,59.3,1.0,1.1,67.1,8.0,3.0,4.0,1.0,3.0,5.0,2.0,5.9,8.0,6.763999999999999,4.4,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
8.41,76.4,79.0,0.0,3.6,75.5,6.0,2.0,4.0,5.0,3.0,3.0,3.0,7.4,6.0,6.764,3.0000000000000004,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
9.83,90.1,87.8,0.0,7.1,76.1,7.0,3.0,5.0,4.0,4.0,4.0,8.0,6.2,2.0,8.232000000000001,4.800000000000001,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.59,82.3,83.2,1.0,8.3,85.5,8.0,3.0,5.0,4.0,5.0,5.0,3.0,7.2,3.0,8.336,4.6,2.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1
7.47,73.9,70.3,0.0,3.4,72.8,2.0,0.0,2.0,5.0,3.0,2.0,3.0,7.0,10.0,4.188000000000001,2.2,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
9.29,81.1,82.6,0.0,9.0,88.8,7.0,2.0,5.0,3.0,5.0,6.0,6.0,6.6,2.0,7.715999999999999,6.000000000000001,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1
8.66,71.4,74.4,0.0,3.7,75.7,4.0,3.0,4.0,4.0,5.0,5.0,1.0,5.4,5.0,6.764,4.2,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1
9.19,77.5,84.7,0.0,2.5,70.3,8.0,0.0,5.0,2.0,5.0,4.0,2.0,8.0,4.0,7.276,3.6,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
7.48,67.7,64.9,0.0,4.5,76.7,5.0,4.0,3.0,1.0,4.0,3.0,4.0,6.3,10.0,6.392,3.2,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1
8.65,80.8,81.0,0.0,4.9,75.8,5.0,2.0,4.0,4.0,4.0,4.0,3.0,6.6,6.0,6.66,3.8000000000000003,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1
8.42,81.1,72.4,0.0,3.7,68.4,3.0,3.0,2.0,2.0,5.0,0.0,0.0,7.8,7.0,5.667999999999999,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
7.37,62.6,61.1,1.0,4.3,77.2,5.0,2.0,4.0,3.0,4.0,4.0,5.0,5.4,6.0,6.148,4.2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0
9.73,89.5,86.6,0.0,2.1,64.4,2.0,4.0,2.0,1.0,5.0,3.0,1.0,8.8,1.0,6.292000000000001,2.6000000000000005,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
8.26,74.9,78.2,0.0,4.9,72.5,5.0,2.0,3.0,5.0,4.0,4.0,1.0,6.8,7.0,6.104,3.4000000000000004,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1
8.95,87.3,71.0,0.0,8.7,99.2,7.0,4.0,5.0,5.0,5.0,3.0,5.0,7.5,8.0,8.18,3.4000000000000004,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
8.07,73.4,81.5,0.0,2.4,61.4,7.0,3.0,5.0,2.0,5.0,5.0,3.0,7.5,10.0,7.5280000000000005,4.6,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1
8.24,71.9,73.5,1.0,3.8,69.1,5.0,4.0,3.0,1.0,4.0,3.0,1.0,7.0,8.0,6.696000000000001,2.6000000000000005,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1
7.88,65.0,70.3,0.0,5.3,78.4,1.0,2.0,1.0,3.0,3.0,1.0,4.0,8.6,10.0,4.352,1.6,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
8.44,79.3,82.7,2.0,7.3,84.8,7.0,0.0,5.0,4.0,5.0,5.0,6.0,4.7,8.0,6.776,5.2,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1
8.71,74.3,74.8,0.0,2.2,60.4,8.0,4.0,5.0,3.0,5.0,6.0,2.0,9.0,9.0,8.284,5.200000000000001,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1
8.6,76.7,80.5,1.0,2.9,68.3,3.0,3.0,2.0,1.0,5.0,1.0,2.0,8.3,10.0,5.74,1.2000000000000002,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
10.0,85.1,99.7,0.0,6.0,77.8,8.0,3.0,5.0,3.0,5.0,5.0,4.0,6.9,6.0,8.5,4.8,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
6.22,57.1,54.2,0.0,3.7,70.1,8.0,0.0,5.0,2.0,3.0,4.0,4.0,7.7,4.0,6.087999999999999,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
7.48,67.9,78.0,0.0,6.9,83.6,8.0,2.0,5.0,5.0,4.0,5.0,2.0,8.0,6.0,7.192,4.4,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
7.31,66.9,72.2,0.0,0.0,56.2,6.0,2.0,4.0,5.0,3.0,5.0,3.0,4.6,4.0,6.324,4.6,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
9.48,91.9,82.9,0.0,5.0,76.1,4.0,4.0,4.0,3.0,5.0,6.0,4.0,4.7,10.0,7.392,5.6000000000000005,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1
9.46,84.6,85.8,0.0,3.5,77.4,8.0,2.0,5.0,2.0,5.0,5.0,2.0,8.4,8.0,7.984,4.4,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
9.79,90.6,84.3,0.0,7.0,83.3,3.0,2.0,2.0,3.0,4.0,1.0,1.0,5.4,10.0,5.916,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
9.41,88.0,86.7,0.0,5.6,77.5,8.0,3.0,5.0,1.0,4.0,5.0,3.0,6.3,1.0,8.264,4.6,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7.49,61.9,59.2,2.0,0.6,60.5,2.0,2.0,2.0,5.0,4.0,3.0,4.0,5.0,8.0,4.796,3.2,1.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
8.71,82.4,78.0,0.0,5.8,85.1,3.0,1.0,2.0,4.0,4.0,3.0,4.0,6.1,6.0,5.184000000000001,3.2,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.86,69.4,70.5,0.0,3.6,61.9,8.0,1.0,5.0,4.0,5.0,4.0,6.0,6.7,9.0,7.444000000000001,4.4,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1
8.25,83.7,73.9,0.0,4.9,83.8,5.0,2.0,4.0,1.0,4.0,4.0,3.0,6.9,7.0,6.5,3.8000000000000003,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1
7.66,70.9,66.7,1.0,3.3,64.1,7.0,1.0,5.0,2.0,5.0,6.0,1.0,7.3,6.0,6.764,5.000000000000001,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
8.67,86.9,80.6,1.0,3.2,61.4,8.0,2.0,5.0,5.0,5.0,4.0,6.0,6.9,5.0,7.667999999999999,4.4,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.87,72.7,71.4,0.0,7.6,79.6,1.0,1.0,1.0,4.0,2.0,1.0,0.0,5.9,8.0,4.048,0.8,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
9.0,79.7,86.2,0.0,7.5,78.9,8.0,1.0,5.0,4.0,5.0,6.0,5.0,7.4,6.0,7.5,5.800000000000001,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.68,83.8,87.2,0.0,2.6,68.9,8.0,2.0,5.0,2.0,4.0,5.0,3.0,7.2,4.0,7.671999999999999,4.6,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
10.0,86.1,95.1,0.0,4.5,77.2,8.0,3.0,5.0,5.0,4.0,4.0,1.0,8.6,2.0,8.5,3.4000000000000004,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
7.12,66.3,62.7,0.0,3.6,76.6,6.0,2.0,4.0,2.0,4.0,2.0,4.0,9.0,8.0,6.248,2.4000000000000004,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1
6.91,61.5,53.6,0.0,4.8,70.8,4.0,1.0,2.0,3.0,3.0,1.0,3.0,6.9,8.0,4.664,1.4000000000000001,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1
8.7,85.3,68.0,0.0,3.1,63.0,6.0,3.0,5.0,3.0,4.0,5.0,1.0,5.7,3.0,7.580000000000001,4.2,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1
8.57,67.5,80.8,0.0,3.2,75.6,5.0,2.0,3.0,5.0,4.0,2.0,4.0,6.0,7.0,6.228,2.4000000000000004,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.71,75.8,67.7,0.0,3.7,73.6,8.0,1.0,5.0,4.0,3.0,5.0,3.0,5.8,3.0,6.984,4.6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
8.06,68.2,69.3,1.0,5.5,69.6,1.0,4.0,1.0,2.0,5.0,1.0,1.0,9.0,10.0,5.024,1.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0
9.25,81.8,79.7,0.0,2.2,64.2,8.0,3.0,5.0,2.0,5.0,4.0,3.0,7.4,8.0,8.2,3.8000000000000003,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1
8.36,71.1,78.2,0.0,3.5,77.2,8.0,3.0,5.0,4.0,4.0,6.0,3.0,6.9,6.0,7.843999999999999,5.4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1
10.0,88.4,95.5,0.0,5.4,80.2,8.0,2.0,5.0,4.0,4.0,6.0,4.0,4.8,7.0,8.2,5.6000000000000005,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
7.21,68.5,68.2,0.0,3.4,68.7,5.0,0.0,3.0,3.0,4.0,3.0,2.0,8.2,8.0,5.0840000000000005,2.8000000000000003,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1
8.12,69.9,67.8,0.0,4.1,72.1,8.0,3.0,5.0,2.0,3.0,6.0,1.0,7.1,9.0,7.747999999999999,5.000000000000001,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1
9.55,90.5,83.5,0.0,0.0,62.9,3.0,4.0,3.0,4.0,5.0,4.0,3.0,9.0,7.0,6.82,3.8000000000000003,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
7.07,65.9,63.4,0.0,6.7,75.6,6.0,2.0,3.0,5.0,3.0,4.0,2.0,9.0,4.0,5.828,3.6,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.74,92.7,94.1,0.0,3.2,67.8,7.0,3.0,5.0,2.0,5.0,6.0,4.0,5.1,10.0,8.196000000000002,5.6000000000000005,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
8.8,79.8,77.9,0.0,6.0,71.3,5.0,2.0,4.0,2.0,4.0,6.0,4.0,7.8,7.0,6.720000000000001,5.6000000000000005,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10.0,77.9,91.1,0.0,5.6,68.8,8.0,3.0,5.0,5.0,5.0,6.0,3.0,7.6,7.0,8.5,5.4,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1
6.63,62.0,58.7,0.0,4.7,74.2,3.0,2.0,1.0,4.0,4.0,1.0,0.0,5.3,6.0,4.252000000000001,0.8,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0
9.08,79.2,75.7,0.0,4.5,70.2,5.0,1.0,4.0,5.0,4.0,5.0,3.0,7.6,5.0,6.532,4.6,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.28,85.4,89.1,0.0,1.4,60.9,4.0,2.0,3.0,3.0,5.0,3.0,0.0,6.4,10.0,6.311999999999999,2.4000000000000004,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
7.0,62.5,56.5,0.0,3.9,70.9,2.0,3.0,2.0,4.0,4.0,3.0,2.0,7.8,4.0,4.9,2.8000000000000003,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1
8.71,78.0,81.5,0.0,7.0,79.3,7.0,3.0,5.0,1.0,4.0,6.0,2.0,9.0,10.0,7.784000000000001,5.200000000000001,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
8.15,83.6,67.7,1.0,4.4,70.4,5.0,3.0,3.0,5.0,5.0,3.0,2.0,5.5,7.0,6.360000000000001,2.8000000000000003,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.38,78.1,78.9,0.0,7.4,86.5,7.0,1.0,5.0,2.0,4.0,6.0,3.0,8.0,2.0,7.0520000000000005,5.4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1
7.73,70.1,70.1,0.0,1.4,63.0,6.0,4.0,4.0,2.0,4.0,4.0,1.0,8.4,7.0,7.0920000000000005,3.4000000000000004,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
6.96,64.8,67.6,0.0,3.2,75.0,7.0,3.0,4.0,3.0,4.0,4.0,5.0,5.9,10.0,6.684000000000001,4.2,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
8.26,70.3,70.8,1.0,4.1,74.8,5.0,3.0,3.0,5.0,4.0,3.0,2.0,8.5,10.0,6.404,2.8000000000000003,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10.0,91.0,84.5,0.0,4.5,79.2,2.0,4.0,3.0,5.0,5.0,4.0,2.0,5.4,3.0,6.800000000000001,3.6,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
8.95,89.0,87.9,0.0,6.6,83.9,8.0,4.0,5.0,3.0,5.0,6.0,5.0,5.2,10.0,8.38,5.800000000000001,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
6.91,61.4,62.0,0.0,0.0,59.6,8.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6.964,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1
9.46,94.7,78.1,1.0,7.1,80.6,8.0,2.0,5.0,2.0,5.0,5.0,4.0,7.2,3.0,7.984,4.8,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
10.0,93.2,88.7,0.0,2.7,69.8,6.0,3.0,5.0,4.0,5.0,5.0,4.0,8.5,6.0,8.100000000000001,4.8,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1
8.32,72.3,78.7,0.0,2.2,68.5,3.0,3.0,2.0,5.0,4.0,0.0,6.0,6.4,5.0,5.628,1.2000000000000002,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.02,72.6,68.3,0.0,3.9,71.0,6.0,1.0,4.0,3.0,4.0,4.0,2.0,6.4,4.0,6.308,3.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1
7.36,63.1,65.5,0.0,2.4,65.4,6.0,3.0,4.0,2.0,4.0,3.0,4.0,7.6,9.0,6.644000000000001,3.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1
7.81,68.4,79.0,0.0,6.5,82.0,7.0,1.0,5.0,2.0,4.0,3.0,3.0,6.2,2.0,6.824000000000001,3.0000000000000004,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
10.0,92.2,93.1,0.0,0.9,57.9,7.0,3.0,5.0,1.0,5.0,5.0,6.0,7.1,3.0,8.3,5.2,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1
10.0,89.0,83.8,0.0,6.3,78.7,7.0,3.0,5.0,2.0,4.0,6.0,5.0,4.8,8.0,8.3,5.800000000000001,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
6.71,57.8,65.0,2.0,2.3,67.9,7.0,1.0,5.0,4.0,4.0,4.0,0.0,6.0,9.0,6.384,3.2,1.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1
9.14,72.4,85.0,0.0,3.6,76.8,7.0,3.0,5.0,4.0,5.0,6.0,2.0,5.2,7.0,7.956000000000001,5.200000000000001,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.07,76.7,69.2,1.0,1.9,66.1,5.0,1.0,3.0,5.0,4.0,3.0,3.0,6.7,10.0,5.728000000000001,3.0000000000000004,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0
8.4,80.5,74.5,0.0,4.2,65.8,5.0,0.0,2.0,1.0,4.0,2.0,1.0,8.8,10.0,5.16,1.8,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1
8.71,76.9,69.9,1.0,4.7,69.3,8.0,3.0,5.0,3.0,5.0,5.0,4.0,7.1,8.0,7.984,4.8,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
7.89,64.0,70.0,1.0,3.3,67.3,8.0,2.0,5.0,1.0,4.0,3.0,6.0,7.5,6.0,7.356,3.6000000000000005,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
9.11,83.2,81.1,0.0,3.3,73.8,8.0,2.0,5.0,4.0,5.0,6.0,3.0,6.1,3.0,7.843999999999999,5.4,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
8.6,75.1,84.2,0.0,2.8,68.2,4.0,3.0,3.0,5.0,4.0,1.0,2.0,6.2,1.0,6.340000000000001,1.2000000000000002,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
7.71,68.4,67.4,2.0,3.9,75.2,1.0,1.0,1.0,3.0,4.0,2.0,2.0,6.2,8.0,3.984,2.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
9.34,85.8,80.2,1.0,3.8,70.8,8.0,0.0,5.0,1.0,5.0,5.0,2.0,8.6,10.0,7.336,4.4,2.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
8.54,67.2,90.3,0.0,6.4,80.3,7.0,4.0,5.0,1.0,4.0,4.0,3.0,5.7,10.0,8.016,3.8000000000000003,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
8.29,77.0,78.0,0.0,4.9,77.2,6.0,1.0,4.0,2.0,4.0,3.0,2.0,5.9,3.0,6.416,2.8000000000000003,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
8.64,69.4,81.4,0.0,3.3,72.4,8.0,1.0,5.0,3.0,4.0,5.0,2.0,7.5,7.0,7.356,4.4,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1
8.24,73.9,72.1,0.0,3.1,66.2,7.0,4.0,5.0,3.0,5.0,6.0,4.0,7.7,2.0,7.896000000000001,5.6000000000000005,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
9.04,81.6,83.6,1.0,5.0,76.8,7.0,3.0,5.0,1.0,5.0,4.0,1.0,7.2,7.0,7.916,3.4000000000000004,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
7.98,64.1,66.5,1.0,1.8,69.1,3.0,3.0,2.0,3.0,5.0,2.0,3.0,8.1,6.0,5.491999999999999,2.2,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1
9.0,86.1,85.3,0.0,2.5,65.6,7.0,2.0,5.0,3.0,5.0,6.0,2.0,8.1,6.0,7.6,5.200000000000001,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
7.56,73.5,72.2,2.0,6.3,84.3,6.0,2.0,4.0,4.0,4.0,3.0,1.0,5.5,10.0,6.424,2.6000000000000005,1.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0
7.68,72.7,65.7,0.0,2.7,68.0,8.0,2.0,5.0,4.0,4.0,3.0,2.0,5.9,6.0,7.272,2.8000000000000003,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
